,first_name,author_id,full_name,is_initial,gender
3929,Olivier,2454048,Olivier Barais,False,male
3930,Jean-Marc,145810487,Jean-Marc Jézéquel,False,unknown
3931,Robert,39540803,Robert Scheffler,False,male
3932,Sergej,30421026,Sergej Koch,False,male
3933,Gregor,2132355,Gregor Wrobel,False,male
3934,Matthias,2413648,Matthias Pleßow,False,male
3935,Christian,32745015,Christian Buse,False,male
3936,Bernd-Arno,145284075,Bernd-Arno Behrens,False,unknown
3937,Juan,145597800,Juan de Lara,False,male
3938,Esther,1699112,Esther Guerra,False,female
3939,Marsha,1854323,Marsha Chechik,False,female
3940,Rick,1977728,Rick Salay,False,male
3941,Jack,1400306017,Jack O'Neill,False,male
3942,Sarah,2366069,Sarah Jane Delany,False,female
3943,Brian,7616304,Brian Mac Namee,False,male
3944,Fabian,10692581,Fabian Hunke,False,male
3945,Stefan,9610652,Stefan Seebacher,False,male
3946,Ronny,3402682,Ronny Schüritz,False,male
3947,Alexander,34558629,Alexander Illi,False,male
3948,JoAnn,1824715,JoAnn T. Hackos,False,female
3949,Martin,50813029,Martin Kölbl,False,male
3950,Stefan,1750129,Stefan Leue,False,male
3951,Hargurbir,50827607,Hargurbir Singh,False,unknown
3952,Yassine,1412648708,Yassine Benyahia,False,male
3953,Kaicheng,9945144,Kaicheng Yu,False,unknown
3954,Kamil,1410259031,Kamil Bennani-Smires,False,male
3955,Martin,2456863,Martin Jaggi,False,male
3956,Anthony,74282847,Anthony C. Davison,False,male
3957,Mathieu,2862871,Mathieu Salzmann,False,male
3958,Claudiu,144620464,Claudiu Musat,False,male
3959,Gilbert,2866252,Gilbert Saporta,False,male
3960,Ndeye,145060849,Ndeye Niang,False,unknown
3961,Kazuhide,9020358,Kazuhide Okamoto,False,male
3962,Panagiotis,144185115,Panagiotis Tsiotras,False,male
3963,Sainyam,2663974,Sainyam Galhotra,False,unknown
3964,Arya,143764713,Arya Mazumdar,False,unknown
3965,Soumyabrata,26322839,Soumyabrata Pal,False,unknown
3966,Barna,3269130,Barna Saha,False,male
3967,Jie,1698586,Jie Zhang,False,andy
3968,Earl,1757975,Earl T. Barr,False,male
3969,Benjamin,3383281,Benjamin Guedj,False,male
3970,Mark,145836176,Mark Harman,False,male
3971,John,50190186,John Shawe-Taylor,False,male
3972,Anas,9335692,Anas Ibrahim,False,male
3973,Abdelkader,34679261,Abdelkader Ouda,False,unknown
3974,Rodolphe,1928715,Rodolphe Priam,False,male
3975,Mohamed,1744699,Mohamed Nadif,False,male
3976,Gérard,7663024,Gérard Govaert,False,male
3977,Monika,9124173,Monika Sembiring,False,female
3978,Kridanto,3169321,Kridanto Surendro,False,unknown
3979,Séverine,3333610,Séverine Sentilles,False,female
3980,Efi,3111500,Efi Papatheocharous,False,female
3981,Federico,2302289,Federico Ciccozzi,False,male
3982,Kai,1737649,Kai Petersen,False,male
3983,Martin,49049661,Martin Fleck,False,male
3984,Javier,2090877,Javier Troya,False,mostly_male
3985,Manuel,1690158,Manuel Wimmer,False,male
3986,Martin,1719007,Martin Gogolla,False,male
3987,Frank,2228665,Frank Hilken,False,male
3988,Khanh-Hoang,35795587,Khanh-Hoang Doan,False,unknown
3989,Peter,50566149,Peter Lindgren,False,male
3990,Javier,145731218,Javier Esparza,False,mostly_male
3991,Pierre,1692588,Pierre Ganty,False,male
3992,Jérôme,144397205,Jérôme Leroux,False,male
3993,Rupak,144029582,Rupak Majumdar,False,unknown
3994,Zhenzhong,49969305,Zhenzhong Li,False,unknown
3995,Wenqian,2142244,Wenqian Shang,False,unknown
3996,Menghan,3450426,Menghan Yan,False,unknown
3997,Nathaniel,34197724,Nathaniel Morris,False,male
3998,Christopher,143876788,Christopher Stewart,False,male
3999,Lydia,2075868,Lydia Y. Chen,False,female
4000,Robert,2010862,Robert Birke,False,male
4001,Jaimie,37970926,Jaimie Kelley,False,female
4002,Alessandro,47766762,Alessandro Alla,False,male
4003,J.,144484983,J. Nathan Kutz,True,unknown
4005,Celia,3064887,Celia Anteneodo,False,female
4006,Quincy,4897941,Quincy Y. Wang,False,male
4007,John,18167585,John X. Zong,False,male
4008,Tor,1812890,Tor Aksel N. Heirung,False,male
4009,Tito,144183640,Tito Santos,False,male
4010,Ali,145837114,Ali Mesbah,False,male
4011,Vasily,26900955,Vasily Pestun,False,male
4012,Yiannis,26977795,Yiannis Vlassopoulos,False,unknown
4013,Daniel,39953949,Daniel J. Fremont,False,male
4014,Markus,1800714,Markus N. Rabe,False,male
4015,Sanjit,1775517,Sanjit A. Seshia,False,unknown
4016,Colin,145415606,Colin Cooper,False,male
4017,Nicolas,145247520,Nicolas Rivera,False,male
4018,Lucie,8063759,Lucie Reymondet,False,female
4019,Adam,2638145,Adam M. Ross,False,male
4020,Donna,1780451,Donna H. Rhodes,False,female
4021,Bernd,1719407,Bernd Finkbeiner,False,male
4022,Christopher,143861158,Christopher Hahn,False,male
4023,Hazem,3377980,Hazem Torfah,False,male
4024,Pierre,1839363,Pierre L. Dognin,False,male
4025,Igor,2576373,Igor Melnyk,False,male
4026,Youssef,2211263,Youssef Mroueh,False,male
4027,Jerret,39320489,Jerret Ross,False,unknown
4028,Cícero,1790831,Cícero Nogueira dos Santos,False,unknown
4029,Tom,2500466,Tom Sercu,False,male
4030,Heinrich,2061027,Heinrich C. Mayr,False,male
4031,Judith,144089484,Judith Michael,False,female
4032,Suneth,3428137,Suneth Ranasinghe,False,unknown
4033,Vladimir,2990389,Vladimir A. Shekhovtsov,False,male
4034,Claudia,2210068,Claudia Steinberger,False,female
4035,Micah,144979187,Micah Beck,False,mostly_male
4036,Ivan,2018128,Ivan Koryakovskiy,False,male
4037,Manuel,9648300,Manuel Kudruss,False,male
4038,Robert,1705222,Robert Babuška,False,male
4039,Wouter,1680670,Wouter Caarls,False,male
4040,Christian,2183712,Christian Kirches,False,male
4041,Katja,1755673,Katja D. Mombaur,False,female
4042,Johannes,2362815,Johannes P. Schlöder,False,male
4043,Heike,2817176,Heike Vallery,False,female
4044,Zahid,35010825,Zahid Nawaz,False,male
4045,Shabib,46229027,Shabib Aftab,False,unknown
4046,Faiza,67129944,Faiza Anwer,False,female
4047,Jesús,1742213,Jesús Sánchez Cuadrado,False,mostly_male
4048,Esther,1699112,Esther Guerra,False,female
4049,Juan,145597800,Juan de Lara,False,male
4050,Robert,1761959,Robert Clarisó,False,male
4051,Jordi,1705375,Jordi Cabot,False,male
4052,Alex,72593635,Alex Zepka,False,male
4053,John,143830835,John Valadez,False,male
4054,Parikshit,145041463,Parikshit Kulkarni,False,unknown
4055,Kohei,151083429,Kohei Yanagisawa,False,male
4056,K.,153175099,K. Kobayashi,True,unknown
4057,Kiyoshi,153473153,Kiyoshi Kageyama,False,male
4058,Hanxun,3281672,Hanxun Zhou,False,unknown
4059,Wei,143786201,Wei Guo,False,andy
4060,Yating,49417424,Yating Wang,False,unknown
4061,Siu,145048163,Siu Wun Cheung,False,unknown
4062,Eric,1696552,Eric Lim Teik Chung,False,male
4063,Yalchin,2218791,Yalchin Efendiev,False,male
4064,Min,143894230,Min Wang,False,andy
4065,Amninder,9707951,Amninder Singh,False,unknown
4066,Puneet,32083908,Puneet Jai Kaur,False,unknown
4067,Hankui,2029651,Hankui Zhuo,False,unknown
4068,Subbarao,1740315,Subbarao Kambhampati,False,unknown
4069,Rajeev,1710176,Rajeev Alur,False,male
4070,Ahmed,1718634,Ahmed Bouajjani,False,male
4071,Javier,145731218,Javier Esparza,False,mostly_male
4072,John,40145256,John Boaz Lee,False,male
4073,Ryan,1862090,Ryan A. Rossi,False,mostly_male
4074,Xiangnan,1833914,Xiangnan Kong,False,unknown
4075,Akihiro,1888638,Akihiro Tamura,False,male
4076,Eiichiro,1698363,Eiichiro Sumita,False,male
4077,Matias,25681050,Matias D. Cattaneo,False,male
4078,Xinwei,9279864,Xinwei Ma,False,unknown
4079,Yusufcan,2972882,Yusufcan Masatlioglu,False,male
4080,Elchin,144568074,Elchin Suleymanov,False,male
4081,Akhil,38449172,Akhil Kumar,False,unknown
4082,Paronkasom,3462031,Paronkasom Indradat,False,unknown
4083,Armin,1790450,Armin Biere,False,male
4084,Daniel,145763733,Daniel Kroening,False,male
4085,Ilia,1754048,Ilia Bider,False,male
4086,Erik,2287440,Erik Perjons,False,male
4087,Ilenia,1690744,Ilenia Orlandi,False,female
4088,Luca,1682762,Luca Oneto,False,male
4089,Davide,1686031,Davide Anguita,False,male
4090,Kedar,1764625,Kedar S. Namjoshi,False,unknown
4091,Richard,1724446,Richard J. Trefler,False,male
4092,Tathagata,2500065,Tathagata Chakraborti,False,unknown
4093,Sarath,2400282,Sarath Sreedharan,False,unknown
4094,Yu,1682848,Yu Lin Zhang,False,andy
4095,Subbarao,1740315,Subbarao Kambhampati,False,unknown
4096,Luca,1774460,Luca Bortolussi,False,male
4097,Luca,145457097,Luca Cardelli,False,male
4098,Marta,1701316,Marta Z. Kwiatkowska,False,female
4099,Luca,2572466,Luca Laurenti,False,male
4100,Jean-Michel,145035312,Jean-Michel Marin,False,unknown
4101,Pierre,40498102,Pierre Pudlo,False,male
4102,Arnaud,2093641,Arnaud Estoup,False,male
4103,Christian,145155782,Christian P. Robert,False,male
4104,Thomas,1915727,Thomas Pingel,False,male
4105,G.,144923419,G. Hemantha Kumar,True,unknown
4106,Tian,50495880,Tian Han,False,andy
4107,Erik,2043490,Erik Nijkamp,False,male
4108,Xiaolin,2126444,Xiaolin Fang,False,unknown
4109,Mitch,36143970,Mitch Hill,False,male
4110,Song-Chun,145380991,Song-Chun Zhu,False,unknown
4111,Ying,39092098,Ying Nian Wu,False,andy
4112,Fahad,3049284,Fahad Rafique Golra,False,male
4113,Antoine,1691051,Antoine Beugnard,False,male
4114,Fabien,3135518,Fabien Dagnat,False,male
4115,Sylvain,87083780,Sylvain Guérin,False,male
4116,Christophe,2322821,Christophe Guychard,False,male
4117,Rodrigo,143913668,Rodrigo Castaño,False,male
4118,Víctor,145797959,Víctor A. Braberman,False,male
4119,Diego,2700568,Diego Garbervetsky,False,male
4120,Sebastián,1698421,Sebastián Uchitel,False,male
4121,Aman,8839491,Aman Ahuja,False,male
4122,Wei,144927196,Wei Wei,False,andy
4123,Kathleen,1702030,Kathleen M. Carley,False,female
4124,Xiao,115698506,Xiao He,False,andy
4125,Tian,49104922,Tian Zhang,False,andy
4126,Minxue,40300027,Minxue Pan,False,unknown
4127,Zhiyi,1736107,Zhiyi Ma,False,unknown
4128,Changjun,46622487,Changjun Hu,False,unknown
4129,Na,144068281,Na Wang,False,andy
4130,Yu,145483945,Yu Shang,False,andy
4131,Yang,49068914,Yang Chen,False,andy
4132,Min,144346837,Min Yang,False,andy
4133,Quan,49346697,Quan Zhang,False,male
4134,Yi,46398935,Yi Liu,False,andy
4135,Zhiguo,2310238,Zhiguo Gui,False,unknown
4136,Roghayeh,6396049,Roghayeh Gandomkar,False,unknown
4137,Tong,38316538,Tong Wang,False,andy
4138,Qihang,39436683,Qihang Lin,False,unknown
4139,Mingzhang,13115663,Mingzhang Yin,False,unknown
4140,Mingyuan,38026572,Mingyuan Zhou,False,unknown
4141,Keita,3144617,Keita Kinjo,False,male
4142,Takeshi,2207069,Takeshi Ebina,False,male
4143,Edmund,143877541,Edmund M. Clarke,False,male
4144,Thomas,1710285,Thomas A. Henzinger,False,male
4145,Helmut,143941764,Helmut Veith,False,male
4146,Ali,145837114,Ali Mesbah,False,male
4147,Ilya,1764675,Ilya V. Kolmanovsky,False,male
4148,Stefano,2864341,Stefano Di Cairano,False,male
4149,Maxime,32738587,Maxime Lefrançois,False,mostly_male
4150,Jarmo,3096497,Jarmo Kalaoja,False,male
4151,Takoua,3004414,Takoua Ghariani,False,unknown
4152,Antoine,35969095,Antoine Zimmermann,False,male
4153,Martin,35153465,Martin Kempa,False,male
4154,Xuan,26966619,Xuan Liu,False,andy
4155,Di,46690574,Di Cao,False,female
4156,Kai,144887704,Kai Yu,False,male
4157,Nuutti,2432521,Nuutti Hyvönen,False,unknown
4158,Lauri,15282208,Lauri Mustonen,False,male
4159,Sander,2126501,Sander de Putter,False,male
4160,Anton,1976383,Anton Wijs,False,male
4161,Pengfei,50591162,Pengfei Xu,False,unknown
4162,Hongbo,3169698,Hongbo Fu,False,unknown
4163,Youyi,3049304,Youyi Zheng,False,unknown
4164,Karan,34664064,Karan Singh,False,female
4165,Hui,30605738,Hui Huang,False,andy
4166,Chiew-Lan,38705735,Chiew-Lan Tai,False,unknown
4167,Aferdita,71403990,Aferdita Ibrahimi,False,female
4168,Giancarlo,1732239,Giancarlo Guizzardi,False,male
4169,Guylerme,51067261,Guylerme Figueiredo,False,unknown
4170,Maria,34548266,Maria M. Hedblom,False,female
4171,Geert,1707998,Geert Poels,False,male
4172,David,48099028,David Heckerman,False,male
4173,Nikolai,49638049,Nikolai W. F. Bode,False,male
4174,Enrico,20555197,Enrico Ronchi,False,male
4175,E.,2396186,E. Victor Sánchez Rebull,True,unknown
4176,Orlando,1403842300,Orlando Avila-García,False,male
4177,José,1910999,José Luis Roda García,False,male
4178,Antonio,150901851,Antonio Estévez García,False,male
4179,Raef,1679638,Raef Bassily,False,unknown
4180,Abhradeep,2623159,Abhradeep Thakurta,False,unknown
4181,Om,2422631,Om Dipakbhai Thakkar,False,male
4182,José,145116327,José E. Chacón,False,male
4183,Gunter,153284721,Gunter Fuchs,False,male
4184,Ralf,144459126,Ralf Schindler,False,male
4185,Shuangyin,1923275,Shuangyin Li,False,unknown
4186,Yu,1682848,Yu Lin Zhang,False,andy
4187,Rong,46636787,Rong Pan,False,andy
4188,Mingzhi,39699474,Mingzhi Mao,False,unknown
4189,Yang,144757965,Yang Yang,False,andy
4190,Michael,35163402,Michael Janner,False,male
4191,Justin,2550764,Justin Fu,False,male
4192,Marvin,2634261,Marvin Zhang,False,male
4193,Sergey,1736651,Sergey Levine,False,male
4194,Matthew,144909177,Matthew Plumlee,False,male
4195,Henry,49893525,Henry Lam,False,male
4196,Wan,40193137,Wan Azlin Zurita Wan Ahmad,False,andy
4197,Muriati,46950461,Muriati Mukhtar,False,unknown
4198,Thiago,3253794,Thiago Gottardi,False,unknown
4199,Rosana,1905673,Rosana T. V. Braga,False,female
4200,Atanas,145703318,Atanas Georgiev,False,male
4201,Alexander,145224914,Alexander Grigorov,False,male
4202,Boyan,1746293,Boyan Bontchev,False,male
4203,Pavel,2713136,Pavel Boytchev,False,male
4204,Krassen,2967359,Krassen Stefanov,False,male
4205,Kiavash,2565070,Kiavash Bahreini,False,unknown
4206,Enkhbold,3260155,Enkhbold Nyamsuren,False,unknown
4207,Wim,1740009,Wim van der Vegt,False,male
4208,Wim,3235367,Wim Westera,False,male
4209,Rui,143825592,Rui Prada,False,male
4210,Paul,36576249,Paul Hollins,False,male
4211,Pablo,1389962953,Pablo Moreno-Ger,False,male
4212,Maksim,3104987,Maksim Tkatchenko,False,male
4213,Hady,144576047,Hady Wirawan Lauw,False,male
4214,Christel,5403194,Christel Baier,False,female
4215,Jurgita,16062665,Jurgita Raudeliūnienė,False,female
4216,Vida,71044554,Vida Davidavičienė,False,female
4217,Artūras,90253828,Artūras Jakubavičius,False,male
4218,Andrew,27038944,Andrew Gacek,False,male
4219,John,144360071,John D. Backes,False,male
4220,Mike,35862297,Mike Whalen,False,male
4221,Lucas,11696390,Lucas G. Wagner,False,male
4222,Elaheh,2017311,Elaheh Ghassabani,False,female
4223,Lucas,39251318,Lucas Lehnert,False,male
4224,Michael,144885169,Michael L. Littman,False,male
4225,Wanli,143884610,Wanli Xue,False,unknown
4226,Zhiyong,145774081,Zhiyong Feng,False,unknown
4227,Chao,28830827,Chao Xu,False,andy
4228,Tong,37230165,Tong Liu,False,andy
4229,Zhaopeng,1889014,Zhaopeng Meng,False,unknown
4230,Chengwei,48934852,Chengwei Zhang,False,unknown
4231,Fifilia,152943759,Fifilia Xiao,False,unknown
4232,Bens,2948465,Bens Pardamean,False,unknown
4233,Kathia,2538959,Kathia Melbouci,False,female
4234,Sylvie,1403840757,Sylvie Naudet-Collette,False,female
4235,Vincent,1402951321,Vincent Gay-Bellile,False,male
4236,Omar,1403442926,Omar Ait-Aider,False,male
4237,Michel,1756828,Michel Dhome,False,male
4238,Daniel,1932576,Daniel Strüber,False,male
4239,Vlad,2505744,Vlad Acretoaie,False,male
4240,Jennifer,21244545,Jennifer Plöger,False,female
4241,Branislav,1681967,Branislav Kveton,False,male
4242,Hung,145365341,Hung Hai Bui,False,andy
4243,Mohammad,1678622,Mohammad Ghavamzadeh,False,male
4244,Georgios,1709005,Georgios Theocharous,False,male
4245,S.,144963537,S. Muthukrishnan,True,unknown
4246,Siqi,2419809,Siqi Sun,False,unknown
4247,Norman,1715454,Norman P. Jouppi,False,male
4248,Cliff,39660914,Cliff Young,False,male
4249,Nishant,2195567,Nishant Patil,False,unknown
4250,David,1701130,David A. Patterson,False,male
4251,Gaurav,49844190,Gaurav Agrawal,False,unknown
4252,Raminder,36843389,Raminder Bajwa,False,mostly_male
4253,Sarah,50432042,Sarah Bates,False,female
4254,Suresh,6287510,Suresh K Bhatia,False,mostly_male
4255,Nan,1398213207,Nan Boden,False,mostly_female
4256,Al,1394297183,Al Borchers,False,male
4257,Rick,49020799,Rick Boyle,False,male
4258,Pierre-luc,48276743,Pierre-luc Cantin,False,unknown
4259,Clifford,10599460,Clifford Chao,False,male
4260,Chris,121691192,Chris Clark,False,mostly_male
4261,Jeremy,1398213025,Jeremy Coriell,False,male
4262,Mike,50076785,Mike Daley,False,male
4263,M.,153358157,M. T. Dau,True,unknown
4264,Jeffrey,49959210,Jeffrey Dean,False,male
4265,Ben,1394723585,Ben Gelb,False,male
4266,Tara,1398213038,Tara Vazir Ghaemmaghami,False,female
4267,Rajendra,40301682,Rajendra Gottipati,False,male
4268,William,1398213045,William Gulland,False,male
4269,Robert,39066904,Robert Hagmann,False,male
4270,C.,144497543,C. Richard Ho,True,unknown
4271,Doug,48022115,Doug Hogberg,False,male
4272,John,50778902,John Hu,False,male
4273,Robert,1701671,Robert Hundt,False,male
4274,Dan,47479481,Dan Hurt,False,male
4275,Julian,46920727,Julian Ibarz,False,male
4276,Aaron,10433955,Aaron Jaffey,False,male
4277,Alek,47789514,Alek Jaworski,False,unknown
4278,Alexander,29793267,Alexander Kaplan,False,male
4279,Harshit,1398212995,Harshit Khaitan,False,unknown
4280,Daniel,35002044,Daniel Killebrew,False,male
4281,Andy,1406011741,Andy Koch,False,male
4282,Naveen,35926264,Naveen Kumar,False,mostly_male
4283,Steve,40476752,Steve Lacy,False,male
4284,James,2926266,James Laudon,False,male
4285,James,144924790,James Law,False,male
4286,Diemthu,1397916881,Diemthu Le,False,unknown
4287,Chris,3362246,Chris Leary,False,mostly_male
4288,Zhuyuan,8847026,Zhuyuan Liu,False,unknown
4289,Kyle,49432518,Kyle Lucke,False,mostly_female
4290,Alan,1397991868,Alan Lundin,False,male
4291,Gordon,1398213046,Gordon MacKean,False,male
4292,Adriana,1973715,Adriana Maggiore,False,female
4293,Maire,1398213324,Maire Mahony,False,female
4294,Kieran,50092571,Kieran Miller,False,male
4295,Rahul,1395811464,Rahul Nagarajan,False,male
4296,Ravi,1398213032,Ravi Narayanaswami,False,mostly_male
4297,Ray,1393195759,Ray Ni,False,mostly_male
4298,Kathy,1398213062,Kathy Nix,False,female
4299,Thomas,3222376,Thomas Norrie,False,male
4300,Mark,3175815,Mark Omernick,False,male
4301,Narayana,1398212990,Narayana Penukonda,False,unknown
4302,Andy,35743099,Andy Phelps,False,male
4303,Jonathan,6912919,Jonathan Ross,False,male
4304,Matt,48122895,Matt Ross,False,male
4305,Amir,144717532,Amir Salek,False,male
4306,Emad,9364218,Emad Samadiani,False,male
4307,Chris,1395804389,Chris Severn,False,mostly_male
4308,Gregory,2473816,Gregory Sizikov,False,male
4309,Matthew,1398212969,Matthew Snelham,False,male
4310,Jed,1388484124,Jed Souter,False,male
4311,Dan,145051510,Dan Steinberg,False,male
4312,Andy,1394189636,Andy Swing,False,male
4313,Mercedes,1393173244,Mercedes Tan,False,female
4314,Gregory,117210497,Gregory Thorson,False,male
4315,Bo,144054598,Bo Tian,False,male
4316,Horia,50042144,Horia Toma,False,male
4317,Erick,1397585416,Erick Tuttle,False,male
4318,Vijay,38062095,Vijay Vasudevan,False,mostly_male
4319,Richard,40532155,Richard Walter,False,male
4320,Walter,51286493,Walter Wang,False,male
4321,Eric,145560753,Eric Wilcox,False,male
4322,Doe,1712426,Doe Hyun Yoon,False,unknown
4323,Terry,145096103,Terry K Koo,False,mostly_male
4324,M.,12732140,M. Y. Li,True,unknown
4325,Tero,2976930,Tero Karras,False,male
4326,Timo,1761103,Timo Aila,False,male
4327,Samuli,36436218,Samuli Laine,False,male
4328,Jaakko,49244945,Jaakko Lehtinen,False,male
4329,Jonas,2401865,Jonas Gehring,False,male
4330,Michael,2325985,Michael Auli,False,male
4331,David,2529182,David Grangier,False,male
4332,Denis,13759615,Denis Yarats,False,male
4333,Yann,2921469,Yann Dauphin,False,male
4334,Yandong,145357606,Yandong Wen,False,unknown
4335,Kaipeng,3393556,Kaipeng Zhang,False,unknown
4336,Zhifeng,1911510,Zhifeng Li,False,unknown
